idCredito,total_attempts,total_successes,total_failures,total_amount_paid,total_amount_due,success_rate,repayment_ratio
737816,3,0,3,1145.3,1717.9499999999998,0.0,0.6666666666666667
665075,3,0,3,5785.86,8678.789999999999,0.0,0.6666666666666667
750922,3,0,3,1592.1,2388.1499999999996,0.0,0.6666666666666667
622687,3,0,3,1564.6,2346.8999999999996,0.0,0.6666666666666667
327194,3,0,3,866.34,1299.51,0.0,0.6666666666666667
600693,15,0,15,1503.4,2255.1,0.0,0.6666666666666667
582695,3,0,3,7939.08,11908.619999999999,0.0,0.6666666666666667
744727,8,0,8,4903.3,7354.95,0.0,0.6666666666666667
408157,21,0,21,1290.24,1935.36,0.0,0.6666666666666667
500549,3,0,3,537.38,806.0699999999999,0.0,0.6666666666666667
681469,6,0,6,765.8,1148.6999999999998,0.0,0.6666666666666667
688544,3,0,3,739.92,1109.8799999999999,0.0,0.6666666666666667
689017,3,0,3,540.4,810.5999999999999,0.0,0.6666666666666667
645337,3,0,3,1877.34,2816.0099999999998,0.0,0.6666666666666667
580499,3,0,3,319.96,479.93999999999994,0.0,0.6666666666666667
695270,3,0,3,2294.36,3441.54,0.0,0.6666666666666667
613117,3,0,3,1303.84,1955.7599999999998,0.0,0.6666666666666667
646073,3,0,3,3994.88,5992.32,0.0,0.6666666666666667
601861,3,0,3,522.84,784.26,0.0,0.6666666666666667
613006,3,0,3,1094.8,1642.1999999999998,0.0,0.6666666666666667
666183,3,0,3,789.86,1184.79,0.0,0.6666666666666667
554208,3,0,3,680.88,1021.3199999999999,0.0,0.6666666666666667
628559,3,0,3,1645.34,2468.0099999999998,0.0,0.6666666666666667
715650,3,0,3,313.94,470.90999999999997,0.0,0.6666666666666667
645470,3,0,3,1257.3,1885.9499999999998,0.0,0.6666666666666667
505050,6,0,6,778.88,1168.32,0.0,0.6666666666666667
583640,3,0,3,1435.84,2153.7599999999998,0.0,0.6666666666666667
737664,3,0,3,6327.54,9491.31,0.0,0.6666666666666667
680188,3,0,3,237.96,356.94,0.0,0.6666666666666667
646828,3,0,3,982.92,1474.3799999999999,0.0,0.6666666666666667
646843,3,0,3,556.34,834.51,0.0,0.6666666666666667
716322,3,0,3,1824.8,2737.2,0.0,0.6666666666666667
732268,2,0,2,1435.34,2153.0099999999998,0.0,0.6666666666666667
647888,3,0,3,2037.18,3055.77,0.0,0.6666666666666667
679239,3,0,3,1763.26,2644.89,0.0,0.6666666666666667
598999,6,0,6,5563.04,8344.56,0.0,0.6666666666666667
729242,3,0,3,1972.72,2959.08,0.0,0.6666666666666667
624242,6,0,6,6257.76,9386.64,0.0,0.6666666666666667
624272,6,0,6,6531.56,9797.34,0.0,0.6666666666666667
749807,5,0,5,3818.94,5728.41,0.0,0.6666666666666667
687739,3,0,3,535.42,803.1299999999999,0.0,0.6666666666666667
696925,10,0,10,7159.92,10739.88,0.0,0.6666666666666667
671528,3,0,3,289.68,434.52,0.0,0.6666666666666667
549062,3,0,3,392.68,589.02,0.0,0.6666666666666667
749785,5,0,5,1964.34,2946.5099999999998,0.0,0.6666666666666667
671930,3,0,3,447.96,671.9399999999999,0.0,0.6666666666666667
663030,3,0,3,1796.94,2695.41,0.0,0.6666666666666667
746036,5,0,5,1742.34,2613.5099999999998,0.0,0.6666666666666667
705865,6,0,6,778.88,1168.32,0.0,0.6666666666666667
703121,3,0,3,1911.64,2867.46,0.0,0.6666666666666667
694508,3,0,3,3128.88,4693.32,0.0,0.6666666666666667
754049,3,0,3,2244.86,3367.29,0.0,0.6666666666666667
696661,3,0,3,1094.8,1642.1999999999998,0.0,0.6666666666666667
696435,3,0,3,3339.36,5009.04,0.0,0.6666666666666667
696172,3,0,3,811.34,1217.01,0.0,0.6666666666666667
644040,3,0,3,2670.36,4005.54,0.0,0.6666666666666667
745635,3,0,3,15700.02,23550.03,0.0,0.6666666666666667
702012,3,0,3,307.16,460.74,0.0,0.6666666666666667
670268,3,0,3,2363.6,3545.3999999999996,0.0,0.6666666666666667
706504,3,0,3,3224.18,4836.2699999999995,0.0,0.6666666666666667
581790,3,0,3,1993.34,2990.0099999999998,0.0,0.6666666666666667
678544,3,0,3,643.32,964.98,0.0,0.6666666666666667
638001,9,0,9,2503.44,3755.16,0.0,0.6666666666666667
738500,3,0,3,7048.58,10572.869999999999,0.0,0.6666666666666667
614997,3,0,3,10638.22,15957.329999999998,0.0,0.6666666666666667
635815,3,0,3,1442.34,2163.5099999999998,0.0,0.6666666666666667
736246,3,0,3,838.8,1258.1999999999998,0.0,0.6666666666666667
736242,3,0,3,4294.88,6442.32,0.0,0.6666666666666667
741181,4,0,4,1322.84,1984.2599999999998,0.0,0.6666666666666667
680959,6,0,6,11678.08,17517.12,0.0,0.6666666666666667
725294,3,0,3,1201.18,1801.77,0.0,0.6666666666666667
652666,3,0,3,556.34,834.51,0.0,0.6666666666666667
656378,3,0,3,2141.94,3212.91,0.0,0.6666666666666667
658542,3,0,3,1601.44,2402.16,0.0,0.6666666666666667
652441,6,0,6,1920.6,2880.8999999999996,0.0,0.6666666666666667
657948,3,0,3,1495.94,2243.91,0.0,0.6666666666666667
658546,3,0,3,1877.34,2816.0099999999998,0.0,0.6666666666666667
654304,3,0,3,1877.34,2816.0099999999998,0.0,0.6666666666666667
654365,3,0,3,3602.18,5403.2699999999995,0.0,0.6666666666666667
653637,3,0,3,1877.34,2816.0099999999998,0.0,0.6666666666666667
519887,3,0,3,810.38,1215.57,0.0,0.6666666666666667
719678,3,0,3,379.9,569.8499999999999,0.0,0.6666666666666667
723751,3,0,3,314.2,471.29999999999995,0.0,0.6666666666666667
653052,10,0,10,7478.88,11218.32,0.0,0.6666666666666667
654774,6,0,6,3650.68,5476.0199999999995,0.0,0.6666666666666667
660158,3,0,3,556.34,834.51,0.0,0.6666666666666667
654138,3,0,3,867.88,1301.82,0.0,0.6666666666666667
651972,3,0,3,2904.04,4356.0599999999995,0.0,0.6666666666666667
725226,18,0,18,9651.52,14477.279999999999,0.0,0.6666666666666667
726387,3,0,3,3136.18,4704.2699999999995,0.0,0.6666666666666667
534716,6,0,6,1112.68,1669.02,0.0,0.6666666666666667
653299,3,0,3,2154.6,3231.8999999999996,0.0,0.6666666666666667
532123,3,0,3,1996.84,2995.2599999999998,0.0,0.6666666666666667
640087,3,0,3,308.8,463.20000000000005,0.0,0.6666666666666666
585679,3,0,3,1440.96,2161.44,0.0,0.6666666666666666
612294,3,0,3,764.66,1146.99,0.0,0.6666666666666666
649528,3,0,3,1400.0,2100.0,0.0,0.6666666666666666
731129,3,0,3,200.04,300.06,0.0,0.6666666666666666
416112,2,0,2,537.1,805.6500000000001,0.0,0.6666666666666666
581246,3,0,3,1092.94,1639.41,0.0,0.6666666666666666
750884,3,0,3,256.38,384.57,0.0,0.6666666666666666
702694,6,0,6,4200.0,6300.0,0.0,0.6666666666666666
701314,3,0,3,1262.12,1893.1799999999998,0.0,0.6666666666666666
637031,6,0,6,524.48,786.72,0.0,0.6666666666666666
654764,3,0,3,533.14,799.71,0.0,0.6666666666666666
666439,3,0,3,417.24,625.86,0.0,0.6666666666666666
742644,3,0,3,2999.98,4499.97,0.0,0.6666666666666666
649660,3,0,3,1009.5,1514.25,0.0,0.6666666666666666
662524,3,0,3,1135.36,1703.04,0.0,0.6666666666666666
518245,3,0,3,245.62,368.43,0.0,0.6666666666666666
653460,3,0,3,921.5,1382.25,0.0,0.6666666666666666
649630,3,0,3,476.0,714.0,0.0,0.6666666666666666
612080,9,0,9,4325.64,6488.460000000001,0.0,0.6666666666666666
688295,3,0,3,3484.32,5226.4800000000005,0.0,0.6666666666666666
714572,3,0,3,2676.34,4014.51,0.0,0.6666666666666666
633709,3,0,3,178.16,267.24,0.0,0.6666666666666666
642485,3,0,3,1564.58,2346.87,0.0,0.6666666666666666
733418,3,0,3,3071.62,4607.43,0.0,0.6666666666666666
605533,3,0,3,1287.96,1931.94,0.0,0.6666666666666666
673455,3,0,3,611.72,917.58,0.0,0.6666666666666666
642368,9,0,9,3444.0,5166.0,0.0,0.6666666666666666
659609,3,0,3,1312.94,1969.41,0.0,0.6666666666666666
408368,3,0,3,903.56,1355.34,0.0,0.6666666666666666
395422,3,0,3,2246.12,3369.18,0.0,0.6666666666666666
728715,3,0,3,411.34,617.01,0.0,0.6666666666666666
736286,3,0,3,2051.32,3076.9800000000005,0.0,0.6666666666666666
623440,6,0,6,2031.88,3047.82,0.0,0.6666666666666666
496806,3,0,3,683.78,1025.67,0.0,0.6666666666666666
510996,3,0,3,657.08,985.6200000000001,0.0,0.6666666666666666
724518,3,0,3,700.08,1050.1200000000001,0.0,0.6666666666666666
537583,3,0,3,3399.98,5099.97,0.0,0.6666666666666666
692450,3,0,3,2764.5,4146.75,0.0,0.6666666666666666
739477,3,0,3,1590.82,2386.23,0.0,0.6666666666666666
730889,6,0,6,851.2,1276.8000000000002,0.0,0.6666666666666666
676465,3,0,3,1671.78,2507.67,0.0,0.6666666666666666
608224,3,0,3,3614.22,5421.33,0.0,0.6666666666666666
615869,6,0,6,1772.92,2659.38,0.0,0.6666666666666666
747365,6,0,6,4682.64,7023.960000000001,0.0,0.6666666666666666
733296,3,0,3,1390.82,2086.23,0.0,0.6666666666666666
652272,3,0,3,2141.06,3211.59,0.0,0.6666666666666666
662689,3,0,3,535.26,802.89,0.0,0.6666666666666666
688827,3,0,3,2465.96,3698.94,0.0,0.6666666666666666
706939,3,0,3,2753.06,4129.59,0.0,0.6666666666666666
734852,3,0,3,873.44,1310.16,0.0,0.6666666666666666
453301,3,0,3,8443.04,12664.560000000001,0.0,0.6666666666666666
721162,3,0,3,2576.92,3865.38,0.0,0.6666666666666666
615964,2,0,2,2607.66,3911.49,0.0,0.6666666666666666
621445,5,0,5,3517.0199999999995,5275.53,0.0,0.6666666666666666
621480,3,0,3,1461.38,2192.07,0.0,0.6666666666666666
621192,6,0,6,2259.2,3388.7999999999997,0.0,0.6666666666666666
688255,3,0,3,7272.74,10909.11,0.0,0.6666666666666666
694733,3,0,3,368.6,552.9000000000001,0.0,0.6666666666666666
692857,3,0,3,2503.12,3754.68,0.0,0.6666666666666666
645466,3,0,3,1784.48,2676.7200000000003,0.0,0.6666666666666666
652335,3,0,3,2056.66,3084.99,0.0,0.6666666666666666
617318,6,0,6,2718.48,4077.7200000000003,0.0,0.6666666666666666
601637,3,0,3,2457.34,3686.01,0.0,0.6666666666666666
743932,3,0,3,1312.6,1968.8999999999999,0.0,0.6666666666666666
742928,3,0,3,888.52,1332.78,0.0,0.6666666666666666
745225,3,0,3,614.64,921.96,0.0,0.6666666666666666
604316,3,0,3,251.8,377.70000000000005,0.0,0.6666666666666666
735070,3,0,3,7521.48,11282.22,0.0,0.6666666666666666
698241,3,0,3,5421.34,8132.01,0.0,0.6666666666666666
625152,3,0,3,1112.66,1668.9900000000002,0.0,0.6666666666666666
381158,2,0,2,1367.56,2051.34,0.0,0.6666666666666666
698274,3,0,3,619.52,929.28,0.0,0.6666666666666666
742920,9,0,9,2458.38,3687.57,0.0,0.6666666666666666
631358,21,0,21,6657.98,9986.97,0.0,0.6666666666666666
747997,5,0,5,2633.82,3950.7300000000005,0.0,0.6666666666666666
625046,3,0,3,2277.96,3416.94,0.0,0.6666666666666666
630516,3,0,3,903.56,1355.34,0.0,0.6666666666666666
748017,3,0,3,1960.86,2941.29,0.0,0.6666666666666666
715167,3,0,3,510.34,765.51,0.0,0.6666666666666666
694655,3,0,3,1785.82,2678.73,0.0,0.6666666666666666
680250,3,0,3,1251.56,1877.34,0.0,0.6666666666666666
671973,3,0,3,498.14,747.21,0.0,0.6666666666666666
692837,4,0,4,2482.3999999999996,3723.6,0.0,0.6666666666666666
689143,3,0,3,2544.5,3816.75,0.0,0.6666666666666666
424030,3,0,3,1348.52,2022.78,0.0,0.6666666666666666
676827,6,0,6,11264.0,16896.0,0.0,0.6666666666666666
649761,3,0,3,1287.96,1931.94,0.0,0.6666666666666666
534822,3,0,3,703.58,1055.3700000000001,0.0,0.6666666666666666
706581,3,0,3,3956.82,5935.2300000000005,0.0,0.6666666666666666
540759,3,0,3,969.98,1454.97,0.0,0.6666666666666666
655928,3,0,3,831.14,1246.71,0.0,0.6666666666666666
640736,3,0,3,1863.7,2795.55,0.0,0.6666666666666666
623723,3,0,3,2820.62,4230.93,0.0,0.6666666666666666
580685,3,0,3,1272.54,1908.81,0.0,0.6666666666666666
602374,6,0,6,2111.12,3166.68,0.0,0.6666666666666666
582086,3,0,3,648.98,973.47,0.0,0.6666666666666666
487142,3,0,3,431.48,647.22,0.0,0.6666666666666666
679781,3,0,3,600.0,900.0,0.0,0.6666666666666666
741946,10,0,10,8323.08,12484.62,0.0,0.6666666666666666
692768,3,0,3,600.06,900.0899999999999,0.0,0.6666666666666666
627140,6,0,6,625.76,938.64,0.0,0.6666666666666666
628964,3,0,3,931.94,1397.91,0.0,0.6666666666666666
733849,3,0,3,800.06,1200.09,0.0,0.6666666666666666
710933,3,0,3,890.14,1335.21,0.0,0.6666666666666666
666918,6,0,6,7646.6,11469.900000000001,0.0,0.6666666666666666
745353,3,0,3,3980.26,5970.39,0.0,0.6666666666666666
592204,4,0,4,1639.42,2459.13,0.0,0.6666666666666666
632657,3,0,3,1520.5,2280.75,0.0,0.6666666666666666
642748,3,0,3,5109.08,7663.62,0.0,0.6666666666666666
719170,3,0,3,631.48,947.22,0.0,0.6666666666666666
280385,3,0,3,1825.62,2738.43,0.0,0.6666666666666666
731452,3,0,3,2658.14,3987.21,0.0,0.6666666666666666
738619,3,0,3,1112.66,1668.9900000000002,0.0,0.6666666666666666
642263,3,0,3,513.46,770.19,0.0,0.6666666666666666
662907,3,0,3,1529.32,2293.98,0.0,0.6666666666666666
675364,3,0,3,555.98,833.97,0.0,0.6666666666666666
635812,3,0,3,782.28,1173.42,0.0,0.6666666666666666
679368,3,0,3,895.7,1343.5500000000002,0.0,0.6666666666666666
664719,6,0,6,2672.08,4008.12,0.0,0.6666666666666666
729667,3,0,3,1873.42,2810.13,0.0,0.6666666666666666
653757,6,0,6,4588.0,6882.0,0.0,0.6666666666666666
654936,6,0,6,1236.0,1854.0,0.0,0.6666666666666666
606388,3,0,3,2147.84,3221.76,0.0,0.6666666666666666
743325,3,0,3,3119.9,4679.85,0.0,0.6666666666666666
729618,3,0,3,329.06,493.59000000000003,0.0,0.6666666666666666
552351,3,0,3,1196.54,1794.81,0.0,0.6666666666666666
629399,3,0,3,1047.24,1570.8600000000001,0.0,0.6666666666666666
630944,3,0,3,246.28,369.42,0.0,0.6666666666666666
607293,3,0,3,903.56,1355.34,0.0,0.6666666666666666
688461,3,0,3,4404.78,6607.17,0.0,0.6666666666666666
736276,3,0,3,783.12,1174.68,0.0,0.6666666666666666
589428,3,0,3,2933.9,4400.85,0.0,0.6666666666666666
729565,3,0,3,313.1,469.65000000000003,0.0,0.6666666666666666
691316,3,0,3,959.98,1439.97,0.0,0.6666666666666666
751771,3,0,3,3511.98,5267.97,0.0,0.6666666666666666
716063,24,0,24,10833.359999999999,16250.039999999999,0.0,0.6666666666666666
652027,3,0,3,144.88,217.32,0.0,0.6666666666666666
478795,9,0,9,2272.32,3408.4800000000005,0.0,0.6666666666666666
709072,3,0,3,2016.24,3024.36,0.0,0.6666666666666666
664974,3,0,3,1112.66,1668.9900000000002,0.0,0.6666666666666666
712977,3,0,3,1070.52,1605.78,0.0,0.6666666666666666
361979,3,0,3,1705.2,2557.8,0.0,0.6666666666666666
737694,3,0,3,822.66,1233.99,0.0,0.6666666666666666
635988,3,0,3,1042.6,1563.8999999999999,0.0,0.6666666666666666
713055,3,0,3,667.6,1001.4000000000001,0.0,0.6666666666666666
607176,3,0,3,1896.5,2844.75,0.0,0.6666666666666666
607095,3,0,3,297.62,446.43,0.0,0.6666666666666666
552171,38,0,38,26477.5,39716.25,0.0,0.6666666666666666
551293,3,0,3,851.66,1277.49,0.0,0.6666666666666666
647872,9,0,9,8179.799999999999,12269.699999999999,0.0,0.6666666666666666
536433,3,0,3,2119.96,3179.94,0.0,0.6666666666666666
729989,3,0,3,1095.1,1642.6499999999999,0.0,0.6666666666666666
653255,3,0,3,573.02,859.53,0.0,0.6666666666666666
622631,3,0,3,677.98,1016.97,0.0,0.6666666666666666
664324,6,0,6,1222.56,1833.84,0.0,0.6666666666666666
632113,3,0,3,1037.82,1556.73,0.0,0.6666666666666666
680444,3,0,3,1390.82,2086.23,0.0,0.6666666666666666
733801,3,0,3,2781.66,4172.49,0.0,0.6666666666666666
691548,3,0,3,1062.6,1593.8999999999999,0.0,0.6666666666666666
691493,3,0,3,764.68,1147.02,0.0,0.6666666666666666
664382,3,0,3,2417.84,3626.76,0.0,0.6666666666666666
729815,3,0,3,4855.64,7283.460000000001,0.0,0.6666666666666666
691575,3,0,3,1239.98,1859.97,0.0,0.6666666666666666
632185,3,0,3,1042.6,1563.8999999999999,0.0,0.6666666666666666
733959,15,0,15,19315.899999999998,28973.85,0.0,0.6666666666666666
507104,5,0,5,3338.84,5008.26,0.0,0.6666666666666666
637137,3,0,3,417.24,625.86,0.0,0.6666666666666666
647582,3,0,3,667.6,1001.4000000000001,0.0,0.6666666666666666
647581,3,0,3,1376.38,2064.57,0.0,0.6666666666666666
696300,3,0,3,7394.64,11091.960000000001,0.0,0.6666666666666666
440327,3,0,3,1414.96,2122.44,0.0,0.6666666666666666
739688,3,0,3,800.0,1200.0,0.0,0.6666666666666666
716155,13,0,13,29219.84,43829.76,0.0,0.6666666666666666
674499,3,0,3,919.96,1379.94,0.0,0.6666666666666666
586310,3,0,3,5147.96,7721.9400000000005,0.0,0.6666666666666666
696595,3,0,3,1332.9,1999.3500000000001,0.0,0.6666666666666666
729390,3,0,3,9946.24,14919.36,0.0,0.6666666666666666
740950,9,0,9,7974.0,11961.0,0.0,0.6666666666666666
675701,3,0,3,521.52,782.28,0.0,0.6666666666666666
730674,3,0,3,3299.9,4949.85,0.0,0.6666666666666666
648915,3,0,3,1253.86,1880.79,0.0,0.6666666666666666
541088,3,0,3,1465.5,2198.25,0.0,0.6666666666666666
626498,6,0,6,503.52,755.28,0.0,0.6666666666666666
549230,3,0,3,719.16,1078.74,0.0,0.6666666666666666
634380,18,0,18,1679.7599999999998,2519.64,0.0,0.6666666666666666
496370,3,0,3,2004.08,3006.12,0.0,0.6666666666666666
726108,3,0,3,429.5,644.25,0.0,0.6666666666666666
637140,3,0,3,749.98,1124.97,0.0,0.6666666666666666
653724,3,0,3,332.32,498.48,0.0,0.6666666666666666
706257,3,0,3,4300.28,6450.42,0.0,0.6666666666666666
739988,10,0,10,8839.68,13259.52,0.0,0.6666666666666666
541561,3,0,3,1228.36,1842.54,0.0,0.6666666666666666
724500,6,0,6,2015.88,3023.82,0.0,0.6666666666666666
673724,3,0,3,430.0,645.0,0.0,0.6666666666666666
676030,6,0,6,3021.08,4531.62,0.0,0.6666666666666666
676076,3,0,3,5909.64,8864.460000000001,0.0,0.6666666666666666
707513,3,0,3,1200.0,1800.0,0.0,0.6666666666666666
651995,15,0,15,6722.5,10083.75,0.0,0.6666666666666666
640817,6,0,6,1043.04,1564.56,0.0,0.6666666666666666
721925,3,0,3,1025.66,1538.4900000000002,0.0,0.6666666666666666
728896,3,0,3,506.26,759.39,0.0,0.6666666666666666
751092,3,0,3,1010.04,1515.06,0.0,0.6666666666666666
730787,3,0,3,3372.82,5059.2300000000005,0.0,0.6666666666666666
695341,3,0,3,1122.86,1684.29,0.0,0.6666666666666666
742630,3,0,3,1974.98,2962.4700000000003,0.0,0.6666666666666666
548898,3,0,3,2718.64,4077.96,0.0,0.6666666666666666
659303,3,0,3,2989.24,4483.86,0.0,0.6666666666666666
463830,3,0,3,728.2,1092.3000000000002,0.0,0.6666666666666666
734232,12,0,12,6372.64,9558.960000000001,0.0,0.6666666666666666
740986,3,0,3,999.98,1499.97,0.0,0.6666666666666666
696599,3,0,3,3862.0,5793.0,0.0,0.6666666666666666
625780,3,0,3,787.44,1181.16,0.0,0.6666666666666666
730501,3,0,3,869.28,1303.92,0.0,0.6666666666666666
733644,3,0,3,1799.96,2699.94,0.0,0.6666666666666666
549936,3,0,3,741.46,1112.19,0.0,0.6666666666666666
613276,4,0,4,793.2,1189.8000000000002,0.0,0.6666666666666666
631977,3,0,3,595.74,893.61,0.0,0.6666666666666666
632337,6,0,6,8273.68,12410.52,0.0,0.6666666666666666
734277,3,0,3,500.62,750.9300000000001,0.0,0.6666666666666666
730571,6,0,6,8226.64,12339.96,0.0,0.6666666666666666
665285,3,0,3,1427.74,2141.61,0.0,0.6666666666666666
598697,3,0,3,1092.94,1639.41,0.0,0.6666666666666666
688645,3,0,3,2781.66,4172.49,0.0,0.6666666666666666
573405,3,0,3,3058.66,4587.99,0.0,0.6666666666666666
686601,3,0,3,4374.68,6562.02,0.0,0.6666666666666666
663279,6,0,6,1130.36,1695.54,0.0,0.6666666666666666
656766,3,0,3,608.52,912.78,0.0,0.6666666666666666
537623,3,0,3,1391.48,2087.2200000000003,0.0,0.6666666666666666
612999,3,0,3,3129.96,4694.9400000000005,0.0,0.6666666666666666
658440,3,0,3,1076.04,1614.06,0.0,0.6666666666666666
754064,3,0,3,2341.32,3511.9800000000005,0.0,0.6666666666666666
505672,3,0,3,2556.5,3834.75,0.0,0.6666666666666666
363243,3,0,3,1001.24,1501.8600000000001,0.0,0.6666666666666666
641014,2,0,2,1823.04,2734.56,0.0,0.6666666666666666
738329,3,0,3,539.98,809.97,0.0,0.6666666666666666
633780,3,0,3,611.98,917.97,0.0,0.6666666666666666
687623,6,0,6,1168.08,1752.12,0.0,0.6666666666666666
628933,3,0,3,1544.0,2316.0,0.0,0.6666666666666666
621366,9,0,9,8344.98,12517.47,0.0,0.6666666666666666
677563,6,0,6,2071.56,3107.34,0.0,0.6666666666666666
565967,3,0,3,3352.48,5028.72,0.0,0.6666666666666666
620564,3,0,3,2966.0,4449.0,0.0,0.6666666666666666
668419,3,0,3,4430.6,6645.900000000001,0.0,0.6666666666666666
611164,3,0,3,1983.96,2975.94,0.0,0.6666666666666666
611140,6,0,6,7788.64,11682.960000000001,0.0,0.6666666666666666
501361,3,0,3,1669.0,2503.5,0.0,0.6666666666666666
720889,3,0,3,489.58,734.37,0.0,0.6666666666666666
518447,4,0,4,661.08,991.6200000000001,0.0,0.6666666666666666
699349,3,0,3,2846.9,4270.35,0.0,0.6666666666666666
668491,3,0,3,1200.0,1800.0,0.0,0.6666666666666666
644667,6,0,6,1855.92,2783.88,0.0,0.6666666666666666
653329,3,0,3,1303.82,1955.73,0.0,0.6666666666666666
742828,3,0,3,2341.32,3511.9800000000005,0.0,0.6666666666666666
714645,3,0,3,792.0,1188.0,0.0,0.6666666666666666
660306,3,0,3,2788.74,4183.11,0.0,0.6666666666666666
693586,3,0,3,2553.58,3830.37,0.0,0.6666666666666666
735369,3,0,3,1182.7,1774.0500000000002,0.0,0.6666666666666666
671532,3,0,3,790.14,1185.21,0.0,0.6666666666666666
719349,3,0,3,1501.86,2252.79,0.0,0.6666666666666666
571395,3,0,3,725.62,1088.43,0.0,0.6666666666666666
750120,3,0,3,1927.74,2891.61,0.0,0.6666666666666666
628825,3,0,3,1076.0,1614.0,0.0,0.6666666666666666
718222,6,0,6,1743.2,2614.8,0.0,0.6666666666666666
714324,3,0,3,3501.66,5252.49,0.0,0.6666666666666666
639219,3,0,3,1043.04,1564.56,0.0,0.6666666666666666
526689,3,0,3,15449.96,23174.94,0.0,0.6666666666666666
629782,6,0,6,1591.12,2386.68,0.0,0.6666666666666666
682498,3,0,3,312.88,469.32,0.0,0.6666666666666666
643110,3,0,3,1646.9,2470.3500000000004,0.0,0.6666666666666666
650895,3,0,3,2999.98,4499.97,0.0,0.6666666666666666
748965,5,0,5,2595.3,3892.9500000000003,0.0,0.6666666666666666
719304,3,0,3,836.28,1254.42,0.0,0.6666666666666666
750032,3,0,3,1408.66,2112.9900000000002,0.0,0.6666666666666666
669197,3,0,3,1043.04,1564.56,0.0,0.6666666666666666
703088,3,0,3,2642.58,3963.87,0.0,0.6666666666666666
633325,3,0,3,2392.42,3588.63,0.0,0.6666666666666666
639409,3,0,3,6212.0,9318.0,0.0,0.6666666666666666
748576,5,0,5,3102.66,4653.99,0.0,0.6666666666666666
627548,9,0,9,1669.02,2503.53,0.0,0.6666666666666666
624599,9,0,9,11409.18,17113.77,0.0,0.6666666666666666
639247,3,0,3,2171.88,3257.82,0.0,0.6666666666666666
446564,3,0,3,5714.52,8571.78,0.0,0.6666666666666666
501672,3,0,3,490.26,735.39,0.0,0.6666666666666666
591302,3,0,3,167.78,251.67000000000002,0.0,0.6666666666666666
727353,3,0,3,1930.12,2895.18,0.0,0.6666666666666666
707844,30,0,30,16398.6,24597.899999999998,0.0,0.6666666666666666
